omega2 r U0 U1 U2 U3 U4 U5 U6 U7 U8 U9 U10 U11
nan 0.09610000000000007 0.7718448629530471 0.0006534836914224719 2.6225577885265913e-05 -0.0001154352527000388 -0.0002169063748844329 -0.00030372261052767895 -0.0003735364959612267 -0.0004200520565276199 -0.0004320241232802554 -0.00040701757387548893 -0.0003422096604470242 -0.00023772415200116437 
nan 0.09710000000000008 0.7803628460055808 0.000525203046615764 -1.3242329331315837e-05 -0.00014491012791057956 -0.0002433500436344293 -0.0003284185101945227 -0.0003958345937554372 -0.0004384868011395091 -0.0004446336938199772 -0.0004120962802432444 -0.00033855921816094276 -0.00022522616275005435 
nan 0.09810000000000008 0.7887152246619289 0.00039108400850656734 -5.430513567412123e-05 -0.00017539287395515194 -0.0002705055059360812 -0.0003535593903943226 -0.00041826756882436993 -0.00045669068006344305 -0.0004566170476565775 -0.00041617544444692926 -0.0003336323257467313 -0.00021136879559618756 
nan 0.09910000000000008 0.7969010370427552 0.0002510755450653278 -9.697066173958059e-05 -0.0002068812166365177 -0.00029836132817354354 -0.0003791234578209826 -0.00044080274901255745 -0.00047462173981055797 -0.00046792826487870496 -0.00041921402889376434 -0.00032740507228566873 -0.00019615892245696578 
nan 0.10010000000000008 0.8049194563119205 0.00010512785909524549 -0.00014124617068603953 -0.00023937229273997585 -0.00032690538458775 -0.000405088159517492 -0.00046340679059055675 -0.0004922377328740366 -0.00047852191460388344 -0.0004211727003638368 -0.000319856774895772 -0.00017960808937475835 
nan 0.10110000000000008 0.8127697849693863 -4.680766740303724e-05 -0.00018713838086731774 -0.00027286265741389455 -0.0003561248655944748 -0.00043143019864307856 -0.00048604570998098074 -0.00050949617425698 -0.0004883531398907797 -0.0004220139348637212 -0.00031097007417210475 -0.0001617325466127597 
nan 0.10210000000000008 0.8204514493148446 -0.0002047785271647776 -0.00023465347792314735 -0.00030734829116787734 -0.00038600628585093254 -0.0004581255501719218 -0.0005086849155919976 -0.0005263543980268159 -0.0004973777418626122 -0.00042170211951891607 -0.0003007310226525593 -0.00014255326623114855 
nan 0.10310000000000008 0.8279639940776237 -0.00036883113978861235 -0.0002837971262950546 -0.0003428246064672351 -0.00041653549205576435 -0.0004851494765136363 -0.0005312892397494694 -0.0005427696138760032 -0.0005055522629914046 -0.000420203651414153 -0.0002891291662092544 -0.00012209594716048108 
nan 0.10410000000000008 0.8353070772185196 -0.0005390109021671945 -0.00033457448020057003 -0.0003792864539494959 -0.00044769767050854717 -0.0005124765430832417 -0.0005538229707513776 -0.0005586989636937343 -0.0005128340695074821 -0.000417487033294208 -0.00027615761826043896 -0.00010039100778122729 
nan 0.10510000000000008 0.8424804649017446 -0.0007153622372322845 -0.00038699019406845123 -0.00041672812826609425 -0.00047947735443473456 -0.0005400806338294911 -0.0005762498850511017 -0.000574099578138979 -0.000519181432888746 -0.0004135229660352727 -0.00026181312670700633 -7.7473566044609e-05 
nan 0.10610000000000008 0.8494840266321404 -0.000897928640947238 -0.0004410484324146495 -0.00045514337353639873 -0.0005118584310689078 -0.0005679349667197387 -0.0005985332795680834 -0.0005889286332004456 -0.0005245536103837074 -0.00040828443780236844 -0.00024609613351232 -5.338340719740411e-05 
nan 0.10710000000000008 0.8563177305597169 -0.001086752727659074 -0.0004967528791921342 -0.0004945253884395545 -0.0005448241485220005 -0.0005960121092082875 -0.0006206360041479666 -0.0006031434067452529 -0.0005289109245292099 -0.00040174680980606067 -0.00022901082683597052 -2.816493916601346e-05 
nan 0.10810000000000008 0.862981638948528 -0.0012818762738359708 -0.0005541067466215499 -0.0005348668309505605 -0.0005783571224416091 -0.0006242839937002716 -0.0006425204941813579 -0.0006167013350478546 -0.0005322148416176225 -0.0003938878985721314 -0.00021056518564308553 -1.8671356811008427e-06 
nan 0.10910000000000009 0.8694759038051768 -0.0014833402601690162 -0.0006131127834959748 -0.0005761598227175406 -0.0006124393424668759 -0.0006527219330169334 -0.0006641488033856658 -0.000629560069287782 -0.0005344280490676587 -0.00038468805464130125 -0.00019077101672168774 2.5456532753670696e-05 
nan 0.11010000000000009 0.8758007626644494 -0.0016911849120796866 -0.0006737732829716993 -0.0006183959530905824 -0.0006470521784909542 -0.0006812966358782496 -0.0006854826367625555 -0.0006416775320099123 -0.0005355145316546677 -0.00037413023761547707 -0.00016964398404126829 5.3748179938118666e-05 
nan 0.11110000000000009 0.8819565345304584 -0.0019054497387226224 -0.0007360900898708331 -0.0006615662828221038 -0.0006821763867518493 -0.0007099782224251005 -0.000706483383747728 -0.0006530119735423633 -0.0005354396465547801 -0.00036220008746430237 -0.00014720363038593447 8.294559697802632e-05 
nan 0.11210000000000009 0.8879436159691824 -0.002126173570517316 -0.0008000646075048934 -0.0007056613474468406 -0.0007177921157624021 -0.000738736239794429 -0.0007271121515623239 -0.0006635220283614011 -0.0005341701971542102 -0.0003488859920075367 -0.00012347339120589624 0.00011298235707153481 
nan 0.11310000000000009 0.8937624773460253 -0.002353394595153906 -0.0008656978040030564 -0.0007506711603321994 -0.0007538789120764221 -0.0007675396777499378 -0.0007473297987674634 -0.000673166771388544 -0.0005316745055753281 -0.00033417915049540047 -9.848060064698063e-05 0.0001437879319096841 
nan 0.11410000000000009 0.8994136592067937 -0.0025871503921766907 -0.0009329902181750799 -0.0007965852154221174 -0.0007904157259146983 -0.0007963569843930061 -0.0007670969690397825 -0.0006819057742138087 -0.000527922483871167 -0.0003180736332016811 -7.225648970771247e-05 0.00017528781952769296 
nan 0.11510000000000009 0.9048977688006775 -0.0028274779663031773 -0.001001941964953846 -0.0008433924897071381 -0.0008273809166814746 -0.0008251560819828476 -0.0007863741251870303 -0.0006896991612365523 -0.0005228857038343039 -0.0003005664369379977 -4.483617647159959e-05 0.00020740368343514858 
nan 0.11610000000000009 0.9102154767367475 -0.0030744137793600437 -0.0010725527403826426 -0.0008910814453987222 -0.0008647522583582055 -0.000853904382859933 -0.0008051215833978915 -0.00069650766570272 -0.0005165374653679996 -0.00028165753641627033 -1.6258648399203316e-05 0.00024005350279974975 
nan 0.11710000000000009 0.9153675137693694 -0.003327993780820495 -0.0011448218261429586 -0.0009396400318077747 -0.0009025069447800894 -0.0008825688054828411 -0.0008232995477328217 -0.0007022926856249931 -0.0005088528633694037 -0.00026134993138384176 1.3433263338633763e-05 0.0002731517334583185 
nan 0.1181000000000001 0.9203546677135691 -0.0035882534372139296 -0.0012187480937001437 -0.0009890556869821766 -0.0009406215948434834 -0.0009111157906208367 -0.000840868144882462 -0.0007070163395773157 -0.0004998088530640961 -0.0002396496894327878 4.419291753258564e-05 0.0003066094795507189 
nan 0.1191000000000001 0.9251777804837701 -0.003855227760370781 -0.0012943300080554073 -0.0010393153390972829 -0.0009790722576436429 -0.0009395113177056684 -0.0008577874591926713 -0.0007106415223415007 -0.0004893843137338714 -0.00021656598440630167 7.596990461643485e-05 0.00034033467551385213 
nan 0.1201000000000001 0.9298377452489007 -0.004128951334375716 -0.001371565631068105 -0.0010904054075780065 -0.0010178344175316698 -0.0009677209213396048 -0.0008740175679529443 -0.0007131319603856095 -0.0004775601107861583 -0.0001921111303369921 0.00010871009634405546 0.000374232278146685 
nan 0.1211000000000001 0.9343355037045483 -0.004409458341508379 -0.0014504526244274746 -0.0011423118040080251 -0.0010568829991387091 -0.0009957097080006577 -0.0008895185769711263 -0.0007144522671590728 -0.00046431915609714897 -0.00016630061081831049 0.00014235570348845414 0.00040820446849295256 
nan 0.1221000000000001 0.93867204345525 -0.004696782587080924 -0.0015309882522473947 -0.0011950199328105884 -0.0010961923723600351 -0.0010234423729435266 -0.000904250656429633 -0.0007145679981791483 -0.0004496464665700744 -0.000139153103740782 0.00017684534153846823 0.00044215086322268733 
nan 0.1231000000000001 0.9428483955021424 -0.004990957523119213 -0.0016131693832696398 -0.001248514691694651 -0.0011357363573003196 -0.0010508832173029953 -0.0009181740770254391 -0.0007134457058882804 -0.0004335292208526174 -0.00011069050132635884 0.00021211410436466118 0.00047596873518510833 
nan 0.1241000000000001 0.9468656318364171 -0.005292016271213623 -0.0016969924927667994 -0.0013027804719286818 -0.0011754882292318455 -0.001077996165441016 -0.0009312492464124456 -0.0007110529942580078 -0.0004159568141342606 -8.093792535798697e-05 0.00024809364586374764 0.0005095532428319745 
nan 0.1251000000000001 0.950724863131802 -0.005599991644415575 -0.0017824536641093728 -0.0013578011584210483 -0.0012154207235544779 -0.0011047447825331673 -0.0009434367459386888 -0.0007073585731109679 -0.000396920910963934 -4.992373754435679e-05 0.0002847122695280752 0.0005427976681382188 
nan 0.1261000000000001 0.9544272365306189 -0.005914916168058011 -0.001869548589963338 -0.0014135601295883302 -0.0012555060407495671 -0.001131092292394349 -0.0009546973676752757 -0.0007023323121364951 -0.0003764154960317435 -1.767954496427094e-05 0.0003218950258783295 0.0005755936626339132 
nan 0.1271000000000001 0.9579739335225755 -0.0062368220997192254 -0.0019582725731795095 -0.0014700402570545178 -0.001295715851365129 -0.0011570015955742097 -0.0009649921517480613 -0.0006959452945711684 -0.00035443692283736395 1.5759799496989045e-05 0.0003595638177297619 0.0006078315011830915 
nan 0.1281000000000001 0.9613661679136014 -0.006565741448469091 -0.0020486205274125435 -0.0015272239052077057 -0.0013360213010562537 -0.0011824352877416015 -0.000974282423974293 -0.0006881698705100787 -0.00033098396016723877 5.035620179896543e-05 0.00039763751324242876 0.0006394003431144536 
nan 0.1291000000000001 0.9646051838784755 -0.006901705993200322 -0.002140586977414704 -0.0015850929305819333 -0.0013763930156627348 -0.001207355678350142 -0.0009825298337950113 -0.0006789797098200113 -0.00030605783632493843 8.606833652702085e-05 0.0004360320666565393 0.0006701885002579151 
nan 0.1301000000000001 0.9676922540953454 -0.007244747300172249 -0.002234166059039864 -0.0016436286810902162 -0.0014168011063485566 -0.0012317248096056252 -0.0009896963925068133 -0.0006683498546211 -0.00027966228103850596 0.0001228516618750667 0.00047466064664308317 0.0007000837114598932 
nan 0.1311000000000001 0.9706286779592247 -0.007594896739855052 -0.0023293515189813777 -0.0017028119951263466 -0.001457215174820612 -0.0012555044757495085 -0.0009957445117907999 -0.0006562567712990781 -0.00025180356496741556 0.0001606584398964775 0.0005134337721837935 0.0007289734231251197 
nan 0.1321000000000001 0.9734157798705034 -0.007952185503004855 -0.0024261367142248145 -0.0017626232005267311 -0.0014976043186263166 -0.0012786562426623587 -0.0010006370425336948 -0.0006426784020149848 -0.00022249053674415077 0.00019943776206924818 0.0005522594558666002 0.0007567450753034673 
nan 0.1331000000000001 0.9760549075958687 -0.008316644616043041 -0.0025245146112354323 -0.0018230421134078337 -0.0015379371365464311 -0.0013011414678008187 -0.0010043373139379506 -0.0006275942156729854 -0.0001917346574734276 0.00023913558023365045 0.0005910433544878919 0.0007832863928355464 
nan 0.1341000000000001 0.9785474306990365 -0.00868830495580462 -0.0026244777848979635 -0.0018840480368933462 -0.00157818173409839 -0.00132292132048073 -0.0010068091729165249 -0.0006109852583056748 -0.00015955003261201894 0.000279694742956312 0.0006296889268408473 0.0008084856810533578 
nan 0.1351000000000001 0.9808947390388019 -0.0090671972637605 -0.0027260184172364183 -0.0019456197597508404 -0.0016183057291683544 -0.0013439568025193115 -0.0010080170237653262 -0.000592834202831045 -0.00012595344114682406 0.00032105503737541314 0.0006680975985604361 0.000832232125515516 
nan 0.1361000000000001 0.9830982413291526 -0.00945335215936134 -0.0028291282958190795 -0.0020077355548832982 -0.0016582762577416824 -0.0013642087692234967 -0.001007925868103827 -0.0005731253981556884 -9.09643620289909e-05 0.00036315323652759277 0.000706168933837334 0.0008544160952112669 
nan 0.1371000000000001 0.9851593637620136 -0.009846800152931661 -0.0029337988119647203 -0.0020703731777505824 -0.0016980599797881714 -0.0013836379507596926 -0.0010065013450815917 -0.0005518449175651778 -5.46049977555731e-05 0.0004059231522383631 0.0007438008138848037 0.0008749294487090719 
nan 0.1381000000000001 0.987079548690146 -0.010247571658303957 -0.003040020958798841 -0.0021335098647516804 -0.0017376230853252254 -0.0014022049739165054 -0.0010037097718354042 -0.0005289806063421185 -1.6900295004574243e-05 0.00044929569362704317 0.0007808896219972665 0.0008936658426777654 
nan 0.1391000000000001 0.9888602533640041 -0.010655697004499672 -0.0031477853289753267 -0.00219712233146057 -0.0017769313005965585 -0.0014198703842329143 -0.0009995181841894111 -0.0005045221286038928 2.212203768581985e-05 0.0004931989311762137 0.0008173304349463573 0.0009105210421549321 
nan 0.1401000000000001 0.9905029487232061 -0.011071206446915767 -0.0032570821121868988 -0.0022611867707945568 -0.0018159498944242329 -0.001436594668525668 -0.0009938943775906646 -0.0004784610132928323 6.24315153071631e-05 0.0005375581664370274 0.0008530172205629519 0.0009253932319907723 
nan 0.14110000000000011 0.9920091182414649 -0.011494130178418925 -0.003367901092569163 -0.002325678851179112 -0.001854643684777692 -0.0014523382778358438 -0.0009868069482599493 -0.000450790699242877 0.0001039948649536344 0.0005822960074286242 0.000887843041324628 0.0009381833288595288 
nan 0.14210000000000012 0.9933802568197937 -0.01192449833971972 -0.003480231645831781 -0.002390573714613807 -0.001892977045505805 -0.0014670616507716518 -0.000978225334549706 -0.0004215065793093662 0.0001467760175914258 0.0006273324496733757 0.0009217002636646232 0.0009487952931774086 
nan 0.14310000000000012 0.9946178697267493 -0.012362341029061188 -0.0035940627361276314 -0.002455845974651436 -0.0019309139132477659 -0.0014807252372604756 -0.000968119858501143 -0.0003906060435143955 0.00019073610309794234 0.0006725849628776625 0.0009544807727733333 0.0009571364402939566 
nan 0.14410000000000012 0.9957234715859591 -0.012807688311967696 -0.003709382912854263 -0.002521469714405937 -0.0019684177945966685 -0.0014932895227403585 -0.0009564617675701426 -0.0003580885211042132 0.0002358334487174523 0.0007179685833344939 0.0009860761926984592 0.0009631177503162372 
nan 0.14510000000000012 0.9966985854064966 -0.0132605702304572 -0.0038261803072300324 -0.0025874184844999412 -0.002005451773466633 -0.0015047150527707895 -0.0009432232765131723 -0.00032395552150205965 0.0002820235809466296 0.00076339601197528 0.0010163781114253792 0.000966654175872367 
nan 0.14610000000000012 0.9975447416543891 -0.013721016811497254 -0.003944442628589882 -0.002653665300926557 -0.002041978518657705 -0.001514962458067244 -0.0009283776094284372 -0.0002882106741230103 0.00032925923089628455 0.0008087777180363982 0.0010452783106509422 0.0009676649471414285 
nan 0.14710000000000012 0.9982634773652517 -0.014189058075475453 -0.0040641571605997216 -0.0027201826429419083 -0.0020779602916904025 -0.0015239924799843978 -0.0009118990419130801 -0.00025085976693781233 0.00037749034327736933 0.0008540220483973892 0.0010726690000116411 0.0009660738734661847 
nan 0.14810000000000012 0.9988563352949708 -0.014664724044250996 -0.004185310757276087 -0.002786942450926738 -0.002113358954879177 -0.0015317659964371908 -0.0008937629433263857 -0.0002119107837585879 0.0004266640890362945 0.000899035342516725 0.0010984430554258986 0.0009618096408364682 
nan 0.14910000000000012 0.9993248631071047 -0.015148044748777827 -0.004307889838809402 -0.00285391612422111 -0.0021481359796543787 -0.001538244048266105 -0.000873945819142496 -0.00017137394019149416 0.0004767248817051022 0.0009437220529302587 0.001122494261234392 0.0009548061045384757 
nan 0.15010000000000012 0.9996706125956283 -0.015639050236542214 -0.004431880387252026 -0.00292107451896931 -0.002182252455157657 -0.0015433878660526521 -0.0008524253533613273 -0.00012926171817659895 0.0005276143975574746 0.0009879848712913406 0.0011447175558165859 0.0009450025762472392 
nan 0.15110000000000012 0.9998951389411823 -0.016137770578437544 -0.004557267941975269 -0.002988387945926681 -0.0022156690970918814 -0.0015471588973832854 -0.0008291804509716795 -8.55888990868934e-05 0.0005792715995955873 0.0010317248598670403 0.0011650092803184766 0.0009323441048433264 
nan 0.15210000000000012 1.0 -0.01664423587563511 -0.004684037595036971 -0.0030558261683098827 -0.0022483462568739887 -0.0015495188345720616 -0.0008041912804210358 -4.037259527876927e-05 0.0006316327654881487 0.0010748415884835507 0.0011832674301595195 0.0009167817502151818 
nan 0.15310000000000012 0.999986755623521 -0.01715847626615412 -0.004812173986382633 -0.0031233583996509713 -0.0022802439310740767 -0.0015504296428363957 -0.0007774393160766665 6.367719945371149e-06 0.0006846315194892425 0.0011172332768229238 0.0011993919089241193 0.0008982728493084955 
nan 0.15410000000000013 0.9998569670077179 -0.017680521930784787 -0.004941661298794912 -0.0031909533016160016 -0.002311321771130235 -0.0015498535889306134 -0.0007489073806745002 5.461018399144728e-05 0.0007381988683607605 0.0011587969419699581 0.0012132847842451907 0.0008767812737022398 
nan 0.15510000000000013 0.9996121960709978 -0.01821040309909122 -0.00507248325277282 -0.0032585789818885096 -0.0023415390933933565 -0.0015477532702413144 -0.0007185796876931467 0.00010433051837404632 0.0007922632414299294 0.0011994285511864073 0.0012248505453044383 0.0008522776779455842 
nan 0.15610000000000013 0.9992540048590938 -0.01874815005534819 -0.005204623101301994 -0.00332620299209955 -0.0023708548894964287 -0.0015440916443401449 -0.000686441883628894 0.0001555020039166748 0.000846750534819976 0.0012390231798024083 0.0012339963615228408 0.0008247397379085441 
nan 0.15710000000000013 0.9987839549760757 -0.01929379314387641 -0.0053380636243833875 -0.003393792325739902 -0.002399227837025507 -0.0015388320589964197 -0.0006524810901740971 0.00020809545776671404 0.000901584159850193 0.0012774751740812938 0.001240632342002629 0.0007941523784277846 
nan 0.15810000000000013 0.998203607040572 -0.019847362774115872 -0.005472787123405805 -0.003461313416105 -0.0024266163105237464 -0.0015319382826529352 -0.0006166859462543632 0.0002620792123206796 0.0009566850956897369 0.0013146783189772306 0.0012446717952967594 0.0007605079894981362 
nan 0.15910000000000013 0.9975145201655963 -0.020408889425864333 -0.005608775415465019 -0.003528732134327576 -0.0024529783928557273 -0.0015233745353571521 -0.0005790466498646534 0.000317419096169025 0.0010119719463528684 0.0013505260106911239 0.001246031489053635 0.000723806630240938 
nan 0.16010000000000013 0.9967182514613416 -0.020978403654123283 -0.005746009827491974 -0.003596013787431991 -0.002478271886909373 -0.0015131055201505056 -0.000539554999706099 0.00037407841707443366 0.001067361002021342 0.001384911433852515 0.0012446319090632812 0.0006840562199428745 
nan 0.16110000000000013 0.9958163555602451 -0.021555936093571617 -0.00588447119019618 -0.003663123116419566 -0.002502454327647674 -0.0015010964549179405 -0.0004982044365928582 0.0004320179470516799 0.0011227663047363656 0.001417727743192318 0.0012403975172355325 0.0006412727154410955 
nan 0.16210000000000013 0.9948103841628387 -0.02214151746308602 -0.00602413983192494 -0.0037300242944389374 -0.002525482994536853 -0.001487313104688444 -0.00045499008456638683 0.000491195909658859 0.0011780997185368094 0.001448868249581222 0.0012332570080220715 0.0005954802741036341 
nan 0.16310000000000013 0.9937018856036955 -0.022735178570087316 -0.0061649955723836174 -0.003796680925017879 -0.002547314924346501 -0.001471721814385481 -0.00040990879169544456 0.0005515679695472564 0.0012332710040528516 0.0014782266102557273 0.0012231435627793072 0.0005467114017032441 
nan 0.16410000000000013 0.9924924044372303 -0.02333695031443188 -0.006307017716150332 -0.003863056040330363 -0.002567906924320225 -0.001454289542033028 -0.0003629591705482698 0.0006130872243096455 0.0012881878975576108 0.001505697023047884 0.0012099951015695305 0.0004950070845071174 
nan 0.16510000000000014 0.9911834810414408 -0.023946863692515072 -0.006450185046143647 -0.00392911209957948 -0.0025872155857506428 -0.0014349838923979092 -0.00031414163825051465 0.0006757041987635243 0.001342756194563852 0.0015311744244718621 0.0011937545318720145 0.0004404169048394336 
nan 0.16610000000000014 0.9897766512394094 -0.024564949801134245 -0.006594475816933156 -0.0039948109874464715 -0.0026051972979452545 -0.0014137731510715527 -0.0002634584561214594 0.0007393668416933992 0.00139687983794055 0.001554554691445378 0.0011743699936735774 0.0003829991394707007 
nan 0.16710000000000014 0.9882734459382908 -0.025191239841030576 -0.0067398677478757545 -0.004060114012605296 -0.002621808262592857 -0.001390626318994027 -0.0002109137688594331 0.0008040205251121166 0.0014504610105604268 0.0015757348464456849 0.0011517951004103477 0.00032282084018691427 
nan 0.16810000000000014 0.9866753907842921 -0.02582576512043299 -0.006886338016151684 -0.004124981906340561 -0.0026370045085459485 -0.0013655131474025178 -0.00015651364320830825 0.0008696080461440712 0.0015034002325163655 0.0015946132658952994 0.0011259891751998735 0.00025995789586275665 
nan 0.16910000000000014 0.9849840058340009 -0.026468557058204754 -0.007033863249607921 -0.00418937482123314 -0.002650741907017698 -0.001338404173214956 -0.00010026610609821857 0.0009360696315581735 0.0015555964628797207 0.0016110898915408266 0.0010969174818250226 0.00019449507545492284 
nan 0.17010000000000014 0.9832008052395006 -0.02711964718736766 -0.007182419519587021 -0.0042532523299973046 -0.002662976187219262 -0.0013092707548115383 -4.2181182151180906e-05 0.0010033429450998128 0.0016069472060658168 0.0016250664446106386 0.0010645514498740967 0.0001265260512350947 
nan 0.17110000000000014 0.9813272969482774 -0.02777906715829027 -0.007331982333574065 -0.004316573424398134 -0.0026736629524239212 -0.0012780851082315906 1.7729069433547903e-05 0.001071363097616791 0.0016573486227391997 0.0016364466424759006 0.0010288688934892325 5.615340174934292e-05 
nan 0.17210000000000014 0.9793649824181797 -0.028446848741346686 -0.007482526627620398 -0.004379296514240523 -0.0026827576964685664 -0.0012448203437937337 7.945051863735778e-05 0.0011400626600276765 0.0017066956452394142 0.0016451364175623408 0.000989854223168306 -1.651140602380642e-05 
nan 0.17310000000000014 0.9773153563442901 -0.029123023829963658 -0.007634026758751959 -0.004441379426523363 -0.002690215820715289 -0.00120945050308827 0.00014296692915257835 0.0012093716792955635 0.001754882097582677 0.0016510441382589747 0.0009474986499897429 -9.134805594284298e-05 
nan 0.17410000000000014 0.975179906398675 -0.029807624443477735 -0.007786456497228224 -0.004502779404705143 -0.002695992651466999 -0.0011719505963564642 0.00020825992368213412 0.0012792176974146786 0.0018018008199699811 0.0016540808315253723 0.0009018003816987415 -0.00016822744384104653 
nan 0.17510000000000014 0.9729601129831503 -0.03050068272963363 -0.007939789018615138 -0.00456345310807355 -0.0027000434578460554 -0.0011322966402596553 0.000275308950038644 0.0013495257734597935 0.001847343797765752 0.0016541604069087602 0.0008527648100817708 -0.000247011760979257 
nan 0.17610000000000015 0.9706574489924946 -0.03120223096739956 -0.008093996895821864 -0.0046233566112849735 -0.002702323470148947 -0.0010904656959912383 0.0003440912481565854 0.0014202185088336232 0.001891402294959951 0.0016511998816697371 0.0008004046889918616 -0.00032755460032500095 
nan 0.17710000000000015 0.968273379589145 -0.03191230156958194 -0.008249052090983368 -0.004682445404029824 -0.002702787898676234 -0.0010464359077458282 0.0004145818180202194 0.0014912160757237889 0.0019338669920341118 0.0016451196066926844 0.0007447403024596376 -0.0004097010860018038 
nan 0.17810000000000015 0.9658093619904402 -0.032630927084833485 -0.008404925947101734 -0.004740674390798742 -0.0027013919530487845 -0.0010001865415633557 0.0004867533885160383 0.0015624362487940023 0.001974628128164906 0.001635843492864518 0.0006857996223333707 -0.0004932880262227418 
nan 0.17910000000000015 0.9632668452650596 -0.03335814019995895 -0.008561589179644941 -0.004797997890833422 -0.002698090862021497 -0.0009516980244831242 0.0005605763873503858 0.001633794440264572 0.002013575647770197 0.0016232992375820295 0.0006236184547870156 -0.0005781440901367767 
nan 0.18010000000000015 0.9606472701379367 -0.03409397374254937 -0.008719011868104769 -0.004854369638263833 -0.0026928398937939068 -0.0009009519839861989 0.0006360189120922135 0.001705203738445029 0.002050599351330012 0.0016074185510258337 0.0005582405750892826 -0.0006640900088769745 
nan 0.18110000000000015 0.9579520688065223 -0.034838460683006986 -0.008877163447310269 -0.004909742782362424 -0.0026855943768275986 -0.0008479312877741394 0.0007130467023004721 0.0017765749496869193 0.002085589050362737 0.001588137381855162 0.0004897178501213899 -0.0007509388009407197 
nan 0.18210000000000015 0.955182664766554 -0.03559163413642777 -0.009036012698600191 -0.004964069887963281 -0.0026763097211814175 -0.0007926200838442522 0.0007916231128364971 0.0018478166438646183 0.0021184347265142413 0.0015653961419552626 0.00041811034802382533 -0.0008384960221511476 
nan 0.18310000000000015 0.9523404726447543 -0.036353527364934884 -0.009195527740977464 -0.0050173029360930784 -0.0026649414403618387 -0.0007350038408008925 0.0008717090884806623 0.001918835203497526 0.0021490266947006187 0.0015391399298346614 0.0003434864343294315 -0.0009265600404173747 
nan 0.18410000000000015 0.9494268980412249 -0.037124173779597584 -0.009355676022060094 -0.005069393324754049 -0.002651445173702014 -0.0006750693884474016 0.0009532631398215653 0.0019895348764860155 0.0021772557701712197 0.0015093187523004265 0.000265922854083523 -0.0010149223352907731 
nan 0.18510000000000015 0.9464433373807721 -0.03790360694208684 -0.009516424308862986 -0.005120291869880953 -0.002635776709280021 -0.0006128049586359421 0.0010362413204900902 0.0020598178325329734 0.002203013439407851 0.0014758877440145346 0.0001855047993729285 -0.0011033678223840108 
nan 0.18610000000000015 0.9433911777710295 -0.03869186056655019 -0.009677738678509665 -0.005169948806510257 -0.0026178920073736743 -0.000548200226319727 0.001120597205849068 0.0021295842233475756 0.002226192034770404 0.0014388073844994877 0.00010232596165237586 -0.00119167520270339 
nan 0.18710000000000016 0.9402717968681367 -0.03948896852141741 -0.009839584508812012 -0.005218313790146704 -0.0025977472244615475 -0.00048124635081042927 0.0012062818731687582 0.0021987322466543815 0.0022466849127610374 0.0013980437121797605 1.6488568343225606e-05 -0.0012796173368007475 
nan 0.18810000000000016 0.937086562749333 -0.04029496483123003 -0.010001926468736046 -0.0052653358983393425 -0.0025752987377742134 -0.0004119360172140552 0.0012932438833592405 0.0022671582140641566 0.0022643866357859683 0.0013535685350233254 -7.189659684635163e-05 -0.0013669616436382847 
nan 0.18910000000000016 0.9338368337928359 -0.04110988367832871 -0.010164728508718532 -0.005310963632462589 -0.0025505031704052047 -0.0003402634780387598 0.0013814292643039526 0.002334756622837309 0.0022791931572772343 0.0013053596373501595 -0.0001627101903909212 -0.0014534705239717847 
nan 0.19010000000000016 0.9305239585644562 -0.04193375940447898 -0.010327953850850818 -0.0053551449197152285 -0.002523317416987325 -0.0002662245949484219 0.001470781495865614 0.00240142023159158 0.0022910020100379382 0.0012534009823571403 -0.00025582432272892657 -0.001538901808026486 
nan 0.19110000000000016 0.9271492757114139 -0.042766626512258786 -0.010491564978893598 -0.005397827115334024 -0.0024936986699454432 -0.00018981688065581776 0.001561241496609162 0.0024670401399801353 0.0022997124976576635 0.001197682909912014 -0.00035110258983506295 -0.001623009227149117 
nan 0.19210000000000016 0.9237141138623379 -0.04360851966641088 -0.010655523628164213 -0.005438957005043025 -0.002461604446328582 -0.00011103954091738912 0.0016527476123280103 0.0025315058723977134 0.0023052258888476024 0.0011382023291436503 -0.00044840012308709564 -0.0017055429090998074 
nan 0.19310000000000016 0.9202197915301916 -0.04445947369589491 -0.010819790775436515 -0.005478480807778348 -0.00242699261519558 -2.989351653492615e-05 0.0017452356065191757 0.0025947054658037446 0.0023074456145269553 0.0010749629052983459 -0.0005475636579780781 -0.001786249896626439 
nan 0.19410000000000016 0.9166676170238262 -0.045319523595172995 -0.010984326628563065 -0.005516344178618704 -0.0023898214256103624 5.361847452661379e-05 0.0018386386527137635 0.002656525561577284 0.0023062774674649685 0.0010079752404779732 -0.0006484316219498324 -0.0018648746886773078 
nan 0.19510000000000016 0.9130588883662892 -0.04618870452516817 -0.011149090615912146 -0.005552492211961476 -0.0023500495352473273 0.00013949189496312002 0.0019328873287771872 0.002716851501476874 0.0023016298043125765 0.0009372570477592158 -0.000750834241815782 -0.00194115980374849 
nan 0.19610000000000016 0.9093948932151703 -0.04706705181498016 -0.011314041375822863 -0.005586869444994934 -0.0023076360395604153 0.00022772034603211024 0.0020279096133644825 0.0027755674278046962 0.0022934137498179987 0.0008628333181093106 -0.0008545936713014804 -0.002014846364829063 
